Time,Anomaly (deg C),Lower confidence limit (2.5%),Upper confidence limit (97.5%)
Feb-84,0.02001983,-0.025347726,0.06538738
Mar-84,0.14398187,0.09306026,0.1949035
Apr-84,0.010137831,-0.039188646,0.05946431
May-84,0.21433139,0.16248918,0.2661736
Jun-84,-0.038575307,-0.100490406,0.023339793
Jul-84,0.024865314,-0.037082333,0.086812966
Aug-84,0.08923666,0.023951871,0.15452145
Sep-84,0.12719487,0.06800548,0.18638426
Oct-84,0.040902097,-0.012790171,0.09459436
Nov-84,-0.05765004,-0.104584284,-0.010715791
Dec-84,-0.15602855,-0.19877177,-0.11328532
Jan-85,0.1155558,0.070438474,0.16067311
Feb-85,-0.104183674,-0.14948314,-0.05888421
Mar-85,0.04271185,-0.005147438,0.090571135
Apr-85,0.002820451,-0.042313404,0.047954306
May-85,0.067987494,0.019966573,0.116008416
Jun-85,0.12117828,0.071005605,0.17135094
Jul-85,-0.022891713,-0.07350898,0.027725551
Aug-85,0.1431363,0.08397767,0.20229492
Sep-85,0.11767927,0.061845258,0.17351328
Oct-85,0.039328277,-0.011885249,0.0905418
Nov-85,0.018120727,-0.028659811,0.06490126
Dec-85,0.05531433,0.014779543,0.09584911
Jan-86,0.11670128,0.07163385,0.1617687
Feb-86,0.3093589,0.26656476,0.352153
Mar-86,0.13820964,0.09782837,0.17859091
Apr-86,0.13485684,0.09247309,0.1772406
May-86,0.13101041,0.08589921,0.17612162
Jun-86,0.039869342,-0.008415869,0.088154554
Jul-86,0.042954296,-0.01108,0.096988596
Aug-86,0.08790163,0.0326548,0.14314847
Sep-86,0.024142634,-0.0311676,0.07945287
Oct-86,0.051004555,0.003984299,0.098024815
Nov-86,0.04011416,0.000132736,0.08009558
Dec-86,0.03212002,-0.009131731,0.073371775
Jan-87,0.22004549,0.17728503,0.26280597
Feb-87,0.31599578,0.27342454,0.35856703
Mar-87,0.104251325,0.06377447,0.14472818
Apr-87,0.1889307,0.1432275,0.23463391
May-87,0.16939573,0.122770004,0.21602145
Jun-87,0.26585034,0.21572928,0.31597137
Jul-87,0.34769198,0.3002212,0.39516273
Aug-87,0.21050136,0.15359204,0.2674107
Sep-87,0.26593548,0.21810848,0.31376252
Oct-87,0.26956236,0.22279249,0.31633225
Nov-87,0.18613108,0.14134122,0.23092094
Dec-87,0.37202516,0.3352671,0.40878323
Jan-88,0.45912874,0.4158971,0.50236034
Feb-88,0.33302152,0.288721,0.37732208
Mar-88,0.38519633,0.34249073,0.42790192
Apr-88,0.32767174,0.28327718,0.37206626
May-88,0.31933275,0.2659124,0.3727531
Jun-88,0.33036658,0.27507606,0.3856571
Jul-88,0.2556859,0.2018744,0.30949736
Aug-88,0.25767827,0.19392912,0.32142743
Sep-88,0.25825685,0.19838016,0.31813353
Oct-88,0.254709,0.20196135,0.30745664
Nov-88,0.028571693,-0.021743037,0.07888642
Dec-88,0.17620139,0.12991531,0.22248745
Jan-89,-0.026005011,-0.07035818,0.018348154
Feb-89,0.23738506,0.19713072,0.27763942
Mar-89,0.18512788,0.1426663,0.22758949
Apr-89,0.14958581,0.10371123,0.19546038
May-89,0.038256668,-0.013571449,0.090084784
Jun-89,0.09383323,0.03904897,0.14861748
Jul-89,0.26380813,0.20505361,0.32256266
Aug-89,0.25223345,0.185825,0.3186419
Sep-89,0.29773393,0.23395298,0.36151487
Oct-89,0.26001906,0.20135662,0.31868154
Nov-89,0.11531052,0.06379637,0.16682467
Dec-89,0.2837144,0.23685499,0.33057386
Jan-90,0.28277373,0.23656435,0.32898313
Feb-90,0.27884814,0.23266093,0.3250354
Mar-90,0.6347864,0.58848524,0.6810877
Apr-90,0.4940245,0.44746447,0.5405845
May-90,0.40596974,0.35395133,0.45798814
Jun-90,0.3151888,0.26191312,0.36846447
Jul-90,0.3796524,0.32039037,0.43891445
Aug-90,0.28095096,0.21359323,0.34830868
Sep-90,0.22031836,0.1604603,0.28017643
Oct-90,0.38645974,0.33040056,0.4425189
Nov-90,0.35899177,0.30630797,0.4116756
Dec-90,0.28878504,0.24264595,0.33492413
Jan-91,0.30340114,0.26020792,0.34659436
Feb-91,0.4070458,0.35951877,0.45457286
Mar-91,0.24740836,0.20353888,0.29127786
Apr-91,0.43600866,0.3861235,0.48589385
May-91,0.31398752,0.2661917,0.36178336
Jun-91,0.4334769,0.38315243,0.4838014
Jul-91,0.46741664,0.413612,0.5212213
Aug-91,0.3620418,0.30141258,0.422671
Sep-91,0.35283542,0.2949484,0.41072243
Oct-91,0.25118244,0.19777474,0.30459014
Nov-91,0.25364134,0.20526768,0.30201498
Dec-91,0.23831235,0.19523758,0.28138712
Jan-92,0.36292845,0.32279372,0.40306315
Feb-92,0.34844932,0.30590802,0.39099064
Mar-92,0.30922496,0.26654962,0.35190034
Apr-92,0.16185239,0.11636393,0.20734085
May-92,0.16797747,0.115565054,0.22038987
Jun-92,0.15643431,0.09561311,0.21725553
Jul-92,0.005340144,-0.05662222,0.0673025
Aug-92,0.03774724,-0.039666817,0.1151613
Sep-92,-0.08989003,-0.16200817,-0.017771905
Oct-92,-0.022682328,-0.07580555,0.030440897
Nov-92,-0.03733942,-0.08598786,0.011309022
Dec-92,0.09871902,0.054537915,0.14290014
Jan-93,0.26102662,0.21946819,0.30258507
Feb-93,0.28333446,0.23878285,0.32788607
Mar-93,0.23608007,0.18892586,0.28323427
Apr-93,0.19514883,0.14572291,0.24457474
May-93,0.19503304,0.13349326,0.25657284
Jun-93,0.16445984,0.099572934,0.22934674
Jul-93,0.15863112,0.09205189,0.22521032
Aug-93,0.08418279,0.013109553,0.15525602
Sep-93,0.045521,-0.027268391,0.11831039
Oct-93,0.15051654,0.09072666,0.21030644
Nov-93,0.06566895,0.012819225,0.11851867
Dec-93,0.14829831,0.1003046,0.19629201
Jan-94,0.20031649,0.15430397,0.24632901
Feb-94,0.014015401,-0.037698988,0.06572979
Mar-94,0.23547028,0.1929952,0.27794534
Apr-94,0.25558206,0.20292777,0.30823633
May-94,0.20769499,0.14959231,0.26579767
Jun-94,0.31435218,0.25530413,0.37340024
Jul-94,0.18217762,0.11941934,0.2449359
Aug-94,0.1732785,0.10758695,0.23897003
Sep-94,0.2722316,0.21403906,0.3304242
Oct-94,0.34696406,0.29957974,0.39434835
Nov-94,0.3531186,0.30807722,0.39815998
Dec-94,0.24739546,0.20374133,0.29104957
Jan-95,0.41360325,0.36785004,0.4593565
Feb-95,0.6401344,0.5955497,0.6847191
Mar-95,0.3564086,0.3137096,0.39910764
Apr-95,0.42731214,0.38019723,0.474427
May-95,0.26464352,0.2158012,0.31348586
Jun-95,0.37844238,0.32494324,0.4319415
Jul-95,0.44184983,0.3830831,0.50061655
Aug-95,0.391613,0.32795027,0.45527574
Sep-95,0.27957153,0.22031401,0.33882907
Oct-95,0.37940124,0.3315722,0.42723027
Nov-95,0.37539726,0.32783252,0.42296204
Dec-95,0.1740167,0.13141942,0.21661398
Jan-96,0.21639675,0.17465207,0.25814143
Feb-96,0.46155688,0.4207942,0.5023196
Mar-96,0.2883724,0.24666715,0.33007762
Apr-96,0.25163049,0.2030822,0.3001788
May-96,0.23714963,0.18536083,0.2889384
Jun-96,0.21651414,0.16119543,0.27183285
Jul-96,0.3253906,0.2691372,0.381644
Aug-96,0.35149437,0.2850047,0.41798404
Sep-96,0.20457508,0.1391627,0.26998743
Oct-96,0.12766548,0.07437373,0.18095721
Nov-96,0.3162583,0.26804507,0.36447155
Dec-96,0.32326886,0.28039086,0.36614683
Jan-97,0.24903603,0.2050436,0.29302847
Feb-97,0.30442297,0.26189378,0.34695214
Mar-97,0.39708516,0.35149974,0.44267058
Apr-97,0.3775284,0.33273223,0.4223246
May-97,0.31710884,0.26625335,0.36796433
Jun-97,0.49175587,0.43785518,0.54565656
Jul-97,0.3461335,0.28540578,0.4068612
Aug-97,0.40574697,0.3444696,0.46702433
Sep-97,0.4674913,0.4117658,0.5232167
Oct-97,0.5718022,0.5265241,0.61708033
Nov-97,0.61571497,0.573657,0.657773
Dec-97,0.52387595,0.48183948,0.5659124
Jan-98,0.5629589,0.5195781,0.6063397
Feb-98,0.7973742,0.75377077,0.84097755
Mar-98,0.5894701,0.54612184,0.6328183
Apr-98,0.65089357,0.6040493,0.6977379
May-98,0.6390668,0.5907695,0.6873641
Jun-98,0.6679476,0.6111207,0.7247745
Jul-98,0.65909415,0.59979075,0.71839756
Aug-98,0.6453173,0.57817835,0.7124562
Sep-98,0.43478084,0.375726,0.49383566
Oct-98,0.41109028,0.35487813,0.4673024
Nov-98,0.38224158,0.33153662,0.43294653
Dec-98,0.48756245,0.4447607,0.53036416
Jan-99,0.3872738,0.34417182,0.43037575
Feb-99,0.60396034,0.55778724,0.6501335
Mar-99,0.26383877,0.22156142,0.30611613
Apr-99,0.26947576,0.22510633,0.3138452
May-99,0.2477816,0.19969408,0.29586914
Jun-99,0.32476822,0.2663474,0.383189
Jul-99,0.3104075,0.2524305,0.36838448
Aug-99,0.3025803,0.23762035,0.36754024
Sep-99,0.27602673,0.21561834,0.33643514
Oct-99,0.30699936,0.25596854,0.3580302
Nov-99,0.28691775,0.2385114,0.3353241
Dec-99,0.3137894,0.2717762,0.35580257
Jan-00,0.18133692,0.13842326,0.22425057
Feb-00,0.49915195,0.45606333,0.54224056
Mar-00,0.44504288,0.40051213,0.48957363
Apr-00,0.5384154,0.49182132,0.5850094
May-00,0.30583385,0.25669247,0.35497522
Jun-00,0.3502256,0.29859963,0.40185153
Jul-00,0.32576227,0.2669195,0.38460502
Aug-00,0.3747202,0.31097934,0.43846104
Sep-00,0.3107709,0.2432111,0.37833068
Oct-00,0.19478564,0.1407225,0.24884878
Nov-00,0.24529691,0.19789627,0.29269755
Dec-00,0.20167494,0.16030242,0.24304746
Jan-01,0.36417356,0.3213304,0.40701672
Feb-01,0.3918914,0.3534353,0.43034744
Mar-01,0.5204522,0.47700635,0.563898
Apr-01,0.45251647,0.4085218,0.49651113
May-01,0.48934218,0.43208975,0.5465946
Jun-01,0.44591305,0.3939379,0.4978882
Jul-01,0.50912946,0.45009238,0.5681665
Aug-01,0.5074936,0.4429187,0.5720685
Sep-01,0.49257064,0.4302663,0.554875
Oct-01,0.46419922,0.41107866,0.51731974
Nov-01,0.69211686,0.640878,0.7433557
Dec-01,0.54156566,0.49947885,0.5836525
Jan-02,0.6473876,0.60533094,0.68944436
Feb-02,0.6426373,0.6011374,0.68413717
Mar-02,0.79940027,0.7590046,0.8397959
Apr-02,0.56820655,0.52739567,0.6090175
May-02,0.502807,0.44722888,0.5583851
Jun-02,0.4493149,0.39931378,0.49931604
Jul-02,0.56947935,0.51337254,0.62558615
Aug-02,0.4984804,0.43160668,0.56535417
Sep-02,0.50192404,0.44515252,0.5586955
Oct-02,0.50043756,0.45524058,0.54563457
Nov-02,0.4944799,0.4534452,0.5355146
Dec-02,0.34704304,0.30875584,0.3853302
Jan-03,0.65388364,0.613197,0.6945702
Feb-03,0.48562348,0.4458717,0.52537525
Mar-03,0.48364088,0.44157836,0.52570343
Apr-03,0.47277164,0.42678806,0.51875526
May-03,0.52228177,0.47656673,0.5679968
Jun-03,0.42513415,0.37852696,0.47174132
Jul-03,0.48383972,0.43063387,0.53704554
Aug-03,0.6121032,0.550043,0.6741635
Sep-03,0.5746869,0.5124665,0.6369072
Oct-03,0.65677655,0.6032623,0.7102908
Nov-03,0.4990721,0.45430422,0.54384
Dec-03,0.66022813,0.6204066,0.7000496
Jan-04,0.5089659,0.46465796,0.55327386
Feb-04,0.634869,0.5934909,0.67624706
Mar-04,0.52825564,0.48533162,0.5711797
Apr-04,0.52279246,0.47966897,0.56591594
May-04,0.35092646,0.29784238,0.4040105
Jun-04,0.31097007,0.25695875,0.3649814
Jul-04,0.23719142,0.18061385,0.293769
Aug-04,0.45830214,0.3906122,0.5259921
Sep-04,0.46726716,0.40468165,0.5298527
Oct-04,0.52292866,0.47372162,0.57213575
Nov-04,0.6510514,0.6063923,0.6957104
Dec-04,0.41492838,0.37327114,0.4565856
Jan-05,0.6500713,0.609467,0.6906757
Feb-05,0.5338277,0.49320507,0.5744504
Mar-05,0.6459099,0.6046563,0.6871636
Apr-05,0.63165,0.5915574,0.6717425
May-05,0.553209,0.5060686,0.6003494
Jun-05,0.5688213,0.5192257,0.61841685
Jul-05,0.55488116,0.5001601,0.6096023
Aug-05,0.58098936,0.5232058,0.6387729
Sep-05,0.6340549,0.5779788,0.690131
Oct-05,0.68443674,0.63147235,0.73740107
Nov-05,0.6432208,0.60146093,0.6849806
Dec-05,0.6012786,0.5628747,0.63968253
Jan-06,0.4999044,0.46040437,0.53940445
Feb-06,0.6455559,0.6057573,0.6853545
Mar-06,0.543684,0.5041917,0.5831763
Apr-06,0.48621997,0.44641006,0.5260299
May-06,0.47178116,0.42676216,0.51680017
Jun-06,0.57188183,0.5230483,0.6207154
Jul-06,0.4763779,0.4250063,0.52774954
Aug-06,0.6333706,0.57561433,0.6911268
Sep-06,0.5499711,0.49338928,0.60655284
Oct-06,0.6137471,0.5645416,0.6629527
Nov-06,0.66086054,0.62075555,0.7009655
Dec-06,0.7172778,0.67794055,0.75661516
Jan-07,0.8930489,0.8556196,0.9304782
Feb-07,0.63967174,0.5991852,0.6801582
Mar-07,0.59194857,0.5498087,0.63408846
Apr-07,0.7261497,0.6873898,0.7649096
May-07,0.58012205,0.53377515,0.62646896
Jun-07,0.5006901,0.4553407,0.5460395
Jul-07,0.5630122,0.5168375,0.6091869
Aug-07,0.5837867,0.5294786,0.63809484
Sep-07,0.5083473,0.45169324,0.56500137
Oct-07,0.5590798,0.511534,0.60662574
Nov-07,0.5355275,0.4951343,0.57592076
Dec-07,0.41903135,0.37986842,0.45819432
Jan-08,0.21021158,0.17132828,0.24909489
Feb-08,0.2693002,0.23020747,0.30839294
Mar-08,0.6136748,0.57399446,0.65335524
Apr-08,0.44805115,0.40573728,0.490365
May-08,0.43248925,0.38698703,0.47799146
Jun-08,0.38399753,0.33127367,0.43672138
Jul-08,0.5340773,0.47861314,0.58954144
Aug-08,0.45276764,0.38723072,0.5183046
Sep-08,0.5480162,0.48638335,0.609649
Oct-08,0.5909558,0.5442111,0.63770056
Nov-08,0.63220257,0.58828634,0.67611885
Dec-08,0.4720541,0.4311543,0.5129539
Jan-09,0.59029907,0.5528154,0.6277828
Feb-09,0.47127843,0.43303752,0.50951934
Mar-09,0.446841,0.40850705,0.48517495
Apr-09,0.528052,0.48462898,0.571475
May-09,0.5503384,0.5067513,0.5939255
Jun-09,0.6234883,0.57204455,0.67493206
Jul-09,0.68074554,0.6269582,0.7345329
Aug-09,0.6221325,0.5652589,0.679006
Sep-09,0.68177086,0.6316205,0.7319212
Oct-09,0.6202136,0.57169586,0.6687314
Nov-09,0.7060583,0.6633704,0.74874634
Dec-09,0.64016175,0.59658796,0.68373555
Jan-10,0.7106075,0.6701205,0.75109464
Feb-10,0.7901331,0.7487547,0.8315116
Mar-10,0.8602274,0.82209677,0.8983581
Apr-10,0.83354694,0.79155594,0.87553793
May-10,0.71491516,0.668846,0.76098436
Jun-10,0.6450033,0.59584945,0.69415724
Jul-10,0.61741793,0.5650828,0.66975313
Aug-10,0.6146318,0.5553926,0.67387086
Sep-10,0.5642509,0.51248723,0.6160146
Oct-10,0.64213544,0.5979481,0.68632275
Nov-10,0.73456544,0.69051653,0.7786144
Dec-10,0.4370223,0.39815724,0.4758874
Jan-11,0.45676905,0.41436893,0.49916914
Feb-11,0.42912033,0.3897128,0.46852788
Mar-11,0.5563974,0.51538527,0.5974095
Apr-11,0.60221547,0.56289977,0.64153117
May-11,0.44336236,0.40157145,0.4851533
Jun-11,0.5482127,0.502444,0.5939814
Jul-11,0.64491206,0.58925456,0.7005696
Aug-11,0.6510249,0.5970996,0.70495015
Sep-11,0.53794116,0.48637974,0.5895026
Oct-11,0.5763366,0.5300275,0.6226457
Nov-11,0.5112523,0.46869895,0.5538056
Dec-11,0.49482837,0.4525499,0.5371068
Jan-12,0.3695542,0.3276059,0.4115025
Feb-12,0.4647088,0.41840962,0.51100796
Mar-12,0.4209961,0.3828921,0.4591001
Apr-12,0.6105002,0.56782424,0.6531762
May-12,0.6589486,0.6107233,0.70717394
Jun-12,0.629351,0.5786319,0.6800701
Jul-12,0.56779647,0.51425034,0.6213426
Aug-12,0.6449439,0.5771274,0.7127604
Sep-12,0.64759123,0.5868464,0.708336
Oct-12,0.7321626,0.6801398,0.7841854
Nov-12,0.7210487,0.6773536,0.76474386
Dec-12,0.4636831,0.42318177,0.5041845
Jan-13,0.6078036,0.5659251,0.64968204
Feb-13,0.52651656,0.48379186,0.5692413
Mar-13,0.5829417,0.541925,0.62395847
Apr-13,0.57481265,0.5257574,0.6238679
May-13,0.5568857,0.50146765,0.6123038
Jun-13,0.6593197,0.6030043,0.7156352
Jul-13,0.58917844,0.5326067,0.64575016
Aug-13,0.6352067,0.57162017,0.6987932
Sep-13,0.7221902,0.6662515,0.77812886
Oct-13,0.6503963,0.597056,0.70373666
Nov-13,0.7700114,0.7229114,0.81711143
Dec-13,0.60764134,0.56141466,0.65386796
Jan-14,0.6695646,0.622098,0.7170312
Feb-14,0.49080652,0.44725463,0.5343584
Mar-14,0.694528,0.648441,0.740615
Apr-14,0.73631227,0.6886264,0.78399813
May-14,0.73708785,0.6884094,0.78576624
Jun-14,0.61747456,0.5643953,0.6705538
Jul-14,0.5809606,0.52662504,0.63529617
Aug-14,0.73377496,0.67367274,0.7938772
Sep-14,0.756769,0.7046591,0.8088789
Oct-14,0.7423641,0.69290525,0.7918229
Nov-14,0.63000286,0.5861616,0.6738441
Dec-14,0.6848145,0.6452265,0.7244026
Jan-15,0.7400082,0.69822913,0.7817873
Feb-15,0.78175026,0.740612,0.8228885
Mar-15,0.79528373,0.75049824,0.8400692
Apr-15,0.70091575,0.65298545,0.74884605
May-15,0.7309856,0.6839389,0.77803224
Jun-15,0.7596305,0.7079085,0.81135243
Jul-15,0.7145488,0.66327834,0.7658193
Aug-15,0.7991504,0.7368658,0.861435
Sep-15,0.82609314,0.77123094,0.88095534
Oct-15,1.0153373,0.96493423,1.0657405
Nov-15,0.9959859,0.95247537,1.0394964
Dec-15,1.0416831,0.99845076,1.0849154
Jan-16,1.0877537,1.0464499,1.1290573
Feb-16,1.2235882,1.1839018,1.2632747
Mar-16,1.1820779,1.1462066,1.217949
Apr-16,1.0296463,0.9872375,1.072055
May-16,0.8804874,0.83482504,0.9261497
Jun-16,0.77708083,0.7294142,0.82474744
Jul-16,0.77772677,0.72627807,0.82917553
Aug-16,0.94857633,0.8921002,1.0050524
Sep-16,0.8455436,0.79136264,0.8997246
Oct-16,0.81902903,0.7713468,0.8667112
Nov-16,0.8444866,0.80383766,0.8851355
Dec-16,0.77912897,0.7382809,0.8199771
Jan-17,0.9519715,0.91184795,0.99209505
Feb-17,1.0670907,1.0290638,1.1051178
Mar-17,1.0645919,1.0271796,1.1020042
Apr-17,0.84599763,0.80479693,0.88719827
May-17,0.7798254,0.73829556,0.8213552
Jun-17,0.6575456,0.609505,0.70558625
Jul-17,0.80458516,0.7507668,0.85840356
Aug-17,0.81099087,0.7511646,0.8708171
Sep-17,0.72930163,0.6776079,0.78099537
Oct-17,0.80949205,0.764127,0.85485715
Nov-17,0.8058706,0.763549,0.8481923
Dec-17,0.8148281,0.7754213,0.85423493
Jan-18,0.7106047,0.6729177,0.7482917
Feb-18,0.7957914,0.75522476,0.836358
Mar-18,0.7900751,0.7507628,0.82938737
Apr-18,0.8223178,0.7767505,0.86788505
May-18,0.71316856,0.6692025,0.7571347
Jun-18,0.7375257,0.6873122,0.7877392
Jul-18,0.7334142,0.67723614,0.78959227
Aug-18,0.73473924,0.672286,0.79719245
Sep-18,0.67586756,0.6212568,0.7304783
Oct-18,0.8693208,0.8213614,0.9172802
Nov-18,0.7447671,0.7012972,0.78823704
Dec-18,0.8242562,0.7847442,0.86376816
Jan-19,0.7995958,0.75716734,0.84202427
Feb-19,0.8442263,0.79712707,0.89132553
Mar-19,1.0757369,1.0314062,1.1200676
Apr-19,0.93880504,0.89124775,0.9863623
May-19,0.7776251,0.73376954,0.8214807
Jun-19,0.80911994,0.7547636,0.8634763
Jul-19,0.8571952,0.79993093,0.9144594
Aug-19,0.85825413,0.79831004,0.91819817
Sep-19,0.8026575,0.74497795,0.860337
Oct-19,0.9556284,0.9032823,1.0079745
Nov-19,0.9372168,0.8904445,0.9839892
Dec-19,1.0368102,0.9909035,1.0827167
Jan-20,1.0694563,1.0249017,1.1140109
Feb-20,1.1133685,1.0673538,1.1593832
Mar-20,1.0943997,1.0482767,1.1405227
Apr-20,1.0626723,1.0151452,1.1101993
May-20,0.90792704,0.8561947,0.9596594
Jun-20,0.8251334,0.7627924,0.8874744
Jul-20,0.81607646,0.7542902,0.87786263
Aug-20,0.80101144,0.7415303,0.8604925
Sep-20,0.8670323,0.80767053,0.92639405
Oct-20,0.8107299,0.76469195,0.8567679
Nov-20,1.0130944,0.9651476,1.0610412
Dec-20,0.6926237,0.6460196,0.7392277
Jan-21,0.70082587,0.6534755,0.7481762
Feb-21,0.56454515,0.51881725,0.61027306
Mar-21,0.7262527,0.6786184,0.77388704
Apr-21,0.7601092,0.71282953,0.80738884
May-21,0.7064251,0.6576904,0.75515974
Jun-21,0.71322304,0.66050047,0.7659456
Jul-21,0.7916223,0.72672427,0.85652035
Aug-21,0.79945594,0.7385131,0.8603988
Sep-21,0.8674762,0.81049454,0.92445797
Oct-21,0.907391,0.8540407,0.9607413
Nov-21,0.8536163,0.8015729,0.9056597
Dec-21,0.7513281,0.7025465,0.80010974
Jan-22,0.7788991,0.7316793,0.8261188
Feb-22,0.76354825,0.71481043,0.812286
Mar-22,0.88959247,0.8434075,0.9357775
Apr-22,0.7703609,0.7202506,0.82047117
May-22,0.7613267,0.71092033,0.811733
Jun-22,0.8581897,0.80506545,0.911314
Jul-22,0.77835214,0.7176057,0.8390986
Aug-22,0.85325915,0.7917466,0.9147717
Sep-22,0.79008293,0.73376393,0.84640193
Oct-22,0.9288468,0.87793136,0.97976226
Nov-22,0.674607,0.6267639,0.7224501
Dec-22,0.7678416,0.72007686,0.81560624
